DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,SEX,AGE,LABPROF_STATUS_C,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_SEX,NOTE_AGE,NOTE_LABPROF_STATUS_C,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,BUS,9,9,TOTAL,99,2023,1.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOL,9,9,TOTAL,99,2019,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOL,9,9,TOTAL,99,2020,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOL,9,9,TOTAL,99,2021,3.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOL,9,9,TOTAL,99,2022,2.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOL,9,9,TOTAL,99,2023,3.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLL,9,9,TOTAL,99,2019,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLL,9,9,TOTAL,99,2020,5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLL,9,9,TOTAL,99,2021,3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLL,9,9,TOTAL,99,2022,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLL,9,9,TOTAL,99,2023,3.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLS,9,9,TOTAL,99,2019,3.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLS,9,9,TOTAL,99,2020,7.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLS,9,9,TOTAL,99,2021,5.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLS,9,9,TOTAL,99,2022,3.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,HOLS,9,9,TOTAL,99,2023,2.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,TRIP,9,9,TOTAL,99,2019,5.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,TRIP,9,9,TOTAL,99,2020,5.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,TRIP,9,9,TOTAL,99,2021,3.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,TRIP,9,9,TOTAL,99,2022,2.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,TRIP,9,9,TOTAL,99,2023,3.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,BUS,9,9,TOTAL,99,2019,4.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,BUS,9,9,TOTAL,99,2020,9.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,BUS,9,9,TOTAL,99,2021,7.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,BUS,9,9,TOTAL,99,2022,11.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,BUS,9,9,TOTAL,99,2023,6.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOL,9,9,TOTAL,99,2019,6.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOL,9,9,TOTAL,99,2020,6.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOL,9,9,TOTAL,99,2021,5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOL,9,9,TOTAL,99,2022,6.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOL,9,9,TOTAL,99,2023,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLL,9,9,TOTAL,99,2019,5.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLL,9,9,TOTAL,99,2020,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLL,9,9,TOTAL,99,2021,4.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLL,9,9,TOTAL,99,2022,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLL,9,9,TOTAL,99,2023,5.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLS,9,9,TOTAL,99,2019,10.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLS,9,9,TOTAL,99,2020,10.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLS,9,9,TOTAL,99,2021,8.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLS,9,9,TOTAL,99,2022,12.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,HOLS,9,9,TOTAL,99,2023,10.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,TRIP,9,9,TOTAL,99,2019,6.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,TRIP,9,9,TOTAL,99,2020,6.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,TRIP,9,9,TOTAL,99,2021,5.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,TRIP,9,9,TOTAL,99,2022,6.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD3,TRIP,9,9,TOTAL,99,2023,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,BUS,9,9,TOTAL,99,2019,3.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,BUS,9,9,TOTAL,99,2021,4.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,BUS,9,9,TOTAL,99,2023,1.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOL,9,9,TOTAL,99,2019,2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOL,9,9,TOTAL,99,2020,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOL,9,9,TOTAL,99,2021,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOL,9,9,TOTAL,99,2022,2.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOL,9,9,TOTAL,99,2023,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLL,9,9,TOTAL,99,2019,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLL,9,9,TOTAL,99,2020,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLL,9,9,TOTAL,99,2021,1.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLL,9,9,TOTAL,99,2022,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLL,9,9,TOTAL,99,2023,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLS,9,9,TOTAL,99,2019,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLS,9,9,TOTAL,99,2020,1.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLS,9,9,TOTAL,99,2021,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLS,9,9,TOTAL,99,2022,1.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,HOLS,9,9,TOTAL,99,2023,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,TRIP,9,9,TOTAL,99,2019,2.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,TRIP,9,9,TOTAL,99,2020,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,TRIP,9,9,TOTAL,99,2021,1.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,TRIP,9,9,TOTAL,99,2022,2.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD4,TRIP,9,9,TOTAL,99,2023,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,BUS,9,9,TOTAL,99,2019,11.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,BUS,9,9,TOTAL,99,2020,6.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,BUS,9,9,TOTAL,99,2021,8.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,BUS,9,9,TOTAL,99,2022,9.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,BUS,9,9,TOTAL,99,2023,8.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOL,9,9,TOTAL,99,2019,9.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOL,9,9,TOTAL,99,2020,9.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOL,9,9,TOTAL,99,2021,9.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOL,9,9,TOTAL,99,2022,10.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOL,9,9,TOTAL,99,2023,8.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLL,9,9,TOTAL,99,2019,9.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLL,9,9,TOTAL,99,2020,9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLL,9,9,TOTAL,99,2021,9.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLL,9,9,TOTAL,99,2022,10.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLL,9,9,TOTAL,99,2023,8.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLS,9,9,TOTAL,99,2019,9.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLS,9,9,TOTAL,99,2020,11.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLS,9,9,TOTAL,99,2021,11.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLS,9,9,TOTAL,99,2022,8.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,HOLS,9,9,TOTAL,99,2023,12,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,TRIP,9,9,TOTAL,99,2019,9.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,TRIP,9,9,TOTAL,99,2020,9.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,TRIP,9,9,TOTAL,99,2021,9.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,TRIP,9,9,TOTAL,99,2022,10.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD5,TRIP,9,9,TOTAL,99,2023,8.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,BUS,9,9,TOTAL,99,2019,5.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,BUS,9,9,TOTAL,99,2020,1.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,BUS,9,9,TOTAL,99,2021,9.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,BUS,9,9,TOTAL,99,2022,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,BUS,9,9,TOTAL,99,2023,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOL,9,9,TOTAL,99,2019,7.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOL,9,9,TOTAL,99,2020,9.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOL,9,9,TOTAL,99,2021,5.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOL,9,9,TOTAL,99,2022,5.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOL,9,9,TOTAL,99,2023,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLL,9,9,TOTAL,99,2019,7.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLL,9,9,TOTAL,99,2020,9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLL,9,9,TOTAL,99,2021,5.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLL,9,9,TOTAL,99,2022,5.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLL,9,9,TOTAL,99,2023,5.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLS,9,9,TOTAL,99,2019,5.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLS,9,9,TOTAL,99,2020,10.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLS,9,9,TOTAL,99,2021,7.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLS,9,9,TOTAL,99,2022,6.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,HOLS,9,9,TOTAL,99,2023,5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,TRIP,9,9,TOTAL,99,2019,7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,TRIP,9,9,TOTAL,99,2020,9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,TRIP,9,9,TOTAL,99,2021,5.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,TRIP,9,9,TOTAL,99,2022,5.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITDA,TRIP,9,9,TOTAL,99,2023,5.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,BUS,9,9,TOTAL,99,2019,10.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,BUS,9,9,TOTAL,99,2020,11.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,BUS,9,9,TOTAL,99,2021,6.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,BUS,9,9,TOTAL,99,2022,10.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,BUS,9,9,TOTAL,99,2023,10.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOL,9,9,TOTAL,99,2019,8.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOL,9,9,TOTAL,99,2020,11.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOL,9,9,TOTAL,99,2021,9.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOL,9,9,TOTAL,99,2022,10.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOL,9,9,TOTAL,99,2023,10.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLL,9,9,TOTAL,99,2019,6.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLL,9,9,TOTAL,99,2020,11.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLL,9,9,TOTAL,99,2021,8.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLL,9,9,TOTAL,99,2022,9.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLL,9,9,TOTAL,99,2023,10,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLS,9,9,TOTAL,99,2019,14.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLS,9,9,TOTAL,99,2020,12.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLS,9,9,TOTAL,99,2021,14.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLS,9,9,TOTAL,99,2022,12.6,,,,,,,,,,,,,,
