"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2016-05","Mag-2016",8338111,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2016-06","Giu-2016",9485499,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2016-07","Lug-2016",11755553,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2016-08","Ago-2016",11422615,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2016-09","Set-2016",9433150,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2016-10","Ott-2016",7320777,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2016-11","Nov-2016",4523557,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2016-12","Dic-2016",5063842,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-01","Gen-2017",4772747,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-02","Feb-2017",5108877,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-03","Mar-2017",6056440,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-04","Apr-2017",8220021,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-05","Mag-2017",8322918,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-06","Giu-2017",10519951,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-07","Lug-2017",11933697,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-08","Ago-2017",11567765,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-09","Set-2017",9625706,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-10","Ott-2017",7401129,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-11","Nov-2017",4817633,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2017-12","Dic-2017",5443284,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-01","Gen-2018",5012113,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-02","Feb-2018",5383709,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-03","Mar-2018",6779476,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-04","Apr-2018",7870792,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-05","Mag-2018",9066367,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-06","Giu-2018",10728751,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-07","Lug-2018",11913763,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-08","Ago-2018",11817246,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-09","Set-2018",10049088,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-10","Ott-2018",7474756,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-11","Nov-2018",5126598,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2018-12","Dic-2018",5550186,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-01","Gen-2019",4868121,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-02","Feb-2019",5326391,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-03","Mar-2019",6649553,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-04","Apr-2019",8196804,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-05","Mag-2019",8769341,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-06","Giu-2019",11092915,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-07","Lug-2019",11784542,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-08","Ago-2019",12221964,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-09","Set-2019",10054310,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-10","Ott-2019",7918006,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-11","Nov-2019",5303915,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2019-12","Dic-2019",5612756,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-01","Gen-2020",5191049,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-02","Feb-2020",4922901,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-03","Mar-2020",667776,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-04","Apr-2020",61774,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-05","Mag-2020",358404,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-06","Giu-2020",2426186,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-07","Lug-2020",6247523,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-08","Ago-2020",8865137,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-09","Set-2020",5610466,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-10","Ott-2020",2993866,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-11","Nov-2020",827254,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2020-12","Dic-2020",854538,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-01","Gen-2021",914228,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-02","Feb-2021",1335992,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-03","Mar-2021",1085478,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-04","Apr-2021",1148093,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-05","Mag-2021",2905369,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-06","Giu-2021",5910196,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-07","Lug-2021",9452804,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-08","Ago-2021",10562407,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-09","Set-2021",7621173,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-10","Ott-2021",6409045,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-11","Nov-2021",3528488,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2021-12","Dic-2021",3846396,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-01","Gen-2022",3001351,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-02","Feb-2022",3680735,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-03","Mar-2022",4287063,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-04","Apr-2022",6409459,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-05","Mag-2022",7341692,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-06","Giu-2022",9984157,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-07","Lug-2022",11642362,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-08","Ago-2022",11247619,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-09","Set-2022",9198813,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-10","Ott-2022",7303773,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-11","Nov-2022",4293859,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2022-12","Dic-2022",4984592,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-01","Gen-2023",4859047,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-02","Feb-2023",4967601,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-03","Mar-2023",5781175,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-04","Apr-2023",7856443,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-05","Mag-2023",8314300,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-06","Giu-2023",10498325,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-07","Lug-2023",12129217,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-08","Ago-2023",11498246,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-09","Set-2023",10099394,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-10","Ott-2023",7511863,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-11","Nov-2023",4746941,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WORLD","Mondo","2023-12","Dic-2023",5413623,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-01","Gen-2013",1562238,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-02","Feb-2013",1889334,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-03","Mar-2013",2724405,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-04","Apr-2013",3101563,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-05","Mag-2013",4509595,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-06","Giu-2013",4431796,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-07","Lug-2013",5257440,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-08","Ago-2013",4796813,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","WRL_X_ITA","Paesi esteri","2013-09","Set-2013",4912153,,
